id;parentid;level;namemhobt;visible;createat;lastupdateat;createuser;lastupdateuser;regiontypeid;regionmapid;names;shortnames
aa2ee218-fb7a-4311-99b1-e6a24fe8f448;4e20206e-8a7a-4939-a151-87e31fa8d761;3;1710224;TRUE;2025-05-23 06:06:23;2025-05-23 06:06:23;00000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000;6874c35b-4ddc-5a91-9b9e-30366615b069;a85112e5-0dd1-4b02-9b21-df74fe448f96;"{""en-US"":""Karshi district"",""ru-RU"":""Каршинский район"",""uz-Latn-UZ"":""Qarshi tumani""}";"{""en-US"":""PRK"",""ru-RU"":""ПХБ"",""uz-Latn-UZ"":""NMV""}"
068d807b-8cb9-4b1c-8075-95939ecc454c;068d807b-8cb9-4b1c-8075-95939ecc454c;2;1735;TRUE;2025-05-23 06:06:23;2025-06-25 15:43:11;00000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000;8b6d0123-6292-5395-99ca-38be975ed14e;521bbb9d-bbb8-49d4-838c-15a947110f70;"{""en-US"":""Republic of Karakalpakstan autonomous republic"",""ru-RU"":""Республика Каракалпакстан"",""uz-Latn-UZ"":""Qoraqalpog‘iston Respublikasi""}";"{""en-US"":""CHL"",""ru-RU"":""ЧРК"",""uz-Latn-UZ"":""XVS""}"
c0a20fb0-02f2-443a-9ae4-deffaa61acf7;64166312-1062-41f5-828c-bc827c64593a;3;1730236;TRUE;2025-05-23 06:06:23;2025-05-23 06:06:23;00000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000;6874c35b-4ddc-5a91-9b9e-30366615b069;79c0b378-4209-49c0-b597-536df51760cd;"{""en-US"":""Dangara district"",""ru-RU"":""Дангаринский район"",""uz-Latn-UZ"":""Dang‘ara tumani""}";"{""en-US"":""KSH"",""ru-RU"":""КНГ"",""uz-Latn-UZ"":""QQN""}"
0665b51b-202d-4d5c-b032-0d99731df35f;068d807b-8cb9-4b1c-8075-95939ecc454c;3;1735211;TRUE;2025-05-23 06:06:23;2025-05-23 06:06:23;00000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000;6874c35b-4ddc-5a91-9b9e-30366615b069;cda3bba5-a5d0-4ab6-8c47-cf05f7eadb19;"{""en-US"":""Karauzyak district"",""ru-RU"":""Караузякский район"",""uz-Latn-UZ"":""Qorao‘zak tumani""}";"{""en-US"":""NRB"",""ru-RU"":""ППС"",""uz-Latn-UZ"":""MOY""}"
09957319-7e1f-44d9-9397-973c16d4c3d7;b491723a-412f-4a51-b263-09d2e83027e1;3;1718238;TRUE;2025-05-23 06:06:23;2025-05-23 06:06:23;00000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000;6874c35b-4ddc-5a91-9b9e-30366615b069;1a55e870-9643-4a79-bc10-314c6f2a62d1;"{""en-US"":""Taylak district"",""ru-RU"":""Тайлякский район"",""uz-Latn-UZ"":""Toyloq tumani""}";"{""en-US"":""SHR"",""ru-RU"":""ЯЗВ"",""uz-Latn-UZ"":""CHS""}"
09c4df44-394b-4007-ac22-4182629215a5;51e249d6-6740-426e-add7-72d8db9cd3c9;3;1712238;TRUE;2025-05-23 06:06:23;2025-05-23 06:06:23;00000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000;6874c35b-4ddc-5a91-9b9e-30366615b069;baa3d60b-3ec2-460f-bf5c-4aa32782d852;"{""en-US"":""Nurata district"",""ru-RU"":""Нуратийский район"",""uz-Latn-UZ"":""Nurota tumani""}";"{""en-US"":""FRT"",""ru-RU"":""ХНК"",""uz-Latn-UZ"":""URT""}"
0a243b4c-6079-49c0-955b-e8d9a60c6dc7;9ab4a4c9-bcea-4c70-bd7a-62882e170ccf;3;1706219;TRUE;2025-05-23 06:06:23;2025-05-23 06:06:23;00000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000;6874c35b-4ddc-5a91-9b9e-30366615b069;7376ef1d-65b7-4f0d-9297-811d548a07ed;"{""en-US"":""Kagan district"",""ru-RU"":""Каганский район"",""uz-Latn-UZ"":""Kogon tumani""}";"{""en-US"":""NRN"",""ru-RU"":""НРП"",""uz-Latn-UZ"":""MZB""}"
0e1ae999-2e37-47fb-807f-60456a310d64;64166312-1062-41f5-828c-bc827c64593a;3;1730227;TRUE;2025-05-23 06:06:23;2025-05-23 06:06:23;00000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000;6874c35b-4ddc-5a91-9b9e-30366615b069;258fff39-7dac-4cef-8fe3-310804075976;"{""en-US"":""Tashlak district"",""ru-RU"":""Ташлакский район"",""uz-Latn-UZ"":""Toshloq tumani""}";"{""en-US"":""YKS"",""ru-RU"":""ЯРК"",""uz-Latn-UZ"":""SHM""}"
10565d60-b141-4cb7-a3fe-71529e8587a8;b17e8dbd-4ef5-450c-9412-83f126e2f9df;3;1727404;TRUE;2025-05-23 06:06:23;2025-05-23 06:06:23;00000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000;df998130-48eb-5c02-889c-c78048c374e6;dd8ae7c5-ec02-493c-a52c-fbce85513934;"{""en-US"":""Almalik city independent city"",""ru-RU"":""Город Алмалык"",""uz-Latn-UZ"":""Olmaliq shahri""}";"{""en-US"":""AND"",""ru-RU"":""БКБ"",""uz-Latn-UZ"":""AND""}"
11770be3-bf85-48e4-a2d7-873730f8e90f;b491723a-412f-4a51-b263-09d2e83027e1;3;1718206;TRUE;2025-05-23 06:06:23;2025-05-23 06:06:23;00000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000;6874c35b-4ddc-5a91-9b9e-30366615b069;0483686f-d236-461f-9f44-085d8fe95a74;"{""en-US"":""Bulungur district"",""ru-RU"":""Булунгурский район"",""uz-Latn-UZ"":""Bulung‘ur tumani""}";"{""en-US"":""BKH"",""ru-RU"":""ГЛЯ"",""uz-Latn-UZ"":""BXR""}"
11d6d0cc-2c8c-4460-90f7-9ab08bac86ad;64166312-1062-41f5-828c-bc827c64593a;3;1730405;TRUE;2025-05-23 06:06:23;2025-05-23 06:06:23;00000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000;df998130-48eb-5c02-889c-c78048c374e6;e82876a5-1154-4a57-a51c-1237f52bc46f;"{""en-US"":""Kokand city independent city"",""ru-RU"":""Город Коканд"",""uz-Latn-UZ"":""Qo‘qon shahri""}";"{""en-US"":""JDR"",""ru-RU"":""ЗГТ"",""uz-Latn-UZ"":""JND""}"
120bbe5a-6e44-451f-8eb0-4ba334d34c2b;8b89dc72-97bb-41b3-ad6f-5462c79a9616;3;1724401;TRUE;2025-05-23 06:06:23;2025-05-23 06:06:23;00000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000;df998130-48eb-5c02-889c-c78048c374e6;09e5f451-24af-42e1-aed5-cdac6bc64a9c;"{""en-US"":""Gulistan city independent city"",""ru-RU"":""Город Гулистан"",""uz-Latn-UZ"":""Guliston shahri""}";"{""en-US"":""DKN"",""ru-RU"":""ДЖМ"",""uz-Latn-UZ"":""DHN""}"
12d2672f-b905-4236-bd00-ccb787e49532;4e20206e-8a7a-4939-a151-87e31fa8d761;3;1710242;TRUE;2025-05-23 06:06:23;2025-05-23 06:06:23;00000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000;6874c35b-4ddc-5a91-9b9e-30366615b069;8e00d153-b3ce-4a6e-88c0-fbffb3f0ceb7;"{""en-US"":""Chirakchi district"",""ru-RU"":""Чиракчинский район"",""uz-Latn-UZ"":""Chiroqchi tumani""}";"{""en-US"":""FRD"",""ru-RU"":""ФРН"",""uz-Latn-UZ"":""CHQ""}"
f07a656e-0e54-455b-bf8e-f60bad4c2f66;86a7670c-a010-48fa-b5d2-f0aec5d877fe;3;1703209;TRUE;2025-05-23 06:06:23;2025-05-23 06:06:23;00000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000;6874c35b-4ddc-5a91-9b9e-30366615b069;ce9b5fab-037a-4b92-b10c-a973b21c2973;"{""en-US"":""Boz district"",""ru-RU"":""Бозский район"",""uz-Latn-UZ"":""Bo‘ston tumani""}";"{""en-US"":""BST"",""ru-RU"":""БУК"",""uz-Latn-UZ"":""BST""}"
f0ad6c4f-a495-4642-8f9e-ce064a156a26;e143ec4d-ecbe-4141-a890-6f61e56a85a2;3;1714216;TRUE;2025-05-23 06:06:23;2025-05-23 06:06:23;00000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000;6874c35b-4ddc-5a91-9b9e-30366615b069;acc89885-62b7-4c12-901c-3aff61172f7c;"{""en-US"":""Narin district"",""ru-RU"":""Наринский район"",""uz-Latn-UZ"":""Norin tumani""}";"{""en-US"":""UKG"",""ru-RU"":""ФРШ"",""uz-Latn-UZ"":""TKR""}"
f1578827-3623-4323-8032-ff026a63a607;8b89dc72-97bb-41b3-ad6f-5462c79a9616;3;1724228;TRUE;2025-05-23 06:06:23;2025-05-23 06:06:23;00000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000;6874c35b-4ddc-5a91-9b9e-30366615b069;39e751ad-d0c4-417d-a203-5606634e5124;"{""en-US"":""Mirzaabad district"",""ru-RU"":""Мирзаабадский район"",""uz-Latn-UZ"":""Mirzaobod tumani""}";"{""en-US"":""TPQ"",""ru-RU"":""ТКР"",""uz-Latn-UZ"":""SAS""}"
f315759e-a845-4dd4-8340-bf390b0d32bd;c4645385-7ff6-4910-8b91-588501be07be;3;1722202;TRUE;2025-05-23 06:06:23;2025-05-23 06:06:23;00000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000;6874c35b-4ddc-5a91-9b9e-30366615b069;250b50d0-6b4b-4739-a55e-d5aae1ef1d13;"{""en-US"":""Angor district"",""ru-RU"":""Ангорский район"",""uz-Latn-UZ"":""Angor tumani""}";"{""en-US"":""ANG"",""ru-RU"":""АНГ"",""uz-Latn-UZ"":""ANG""}"
f3a60a53-ba76-4167-93ff-9d7514ec8d9b;c4645385-7ff6-4910-8b91-588501be07be;3;1722215;TRUE;2025-05-23 06:06:23;2025-05-23 06:06:23;00000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000;6874c35b-4ddc-5a91-9b9e-30366615b069;05decd6d-707a-4386-9b50-f69612ec92c6;"{""en-US"":""Kizirik district"",""ru-RU"":""Кызырыкский район"",""uz-Latn-UZ"":""Qiziriq tumani""}";"{""en-US"":""TAK"",""ru-RU"":""ТХТ"",""uz-Latn-UZ"":""RMT""}"
f87eba44-0d5e-4788-b9c6-6b2187894979;51e249d6-6740-426e-add7-72d8db9cd3c9;3;1712408;TRUE;2025-05-23 06:06:23;2025-05-23 06:06:23;00000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000;df998130-48eb-5c02-889c-c78048c374e6;db832542-f31c-4f10-a219-af8095748bc8;"{""en-US"":""Zarafshan city gorhokimiyat towns"",""ru-RU"":""Город Зарафшан"",""uz-Latn-UZ"":""Zarafshon shahri""}";"{""en-US"":""DJB"",""ru-RU"":""ДЖЗ"",""uz-Latn-UZ"":""JMB""}"
f8c7f747-97da-45bc-b516-a8d5da52a01f;e143ec4d-ecbe-4141-a890-6f61e56a85a2;3;1714401;TRUE;2025-05-23 06:06:23;2025-05-23 06:06:23;00000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000;df998130-48eb-5c02-889c-c78048c374e6;4e872a67-9dd2-42ce-96e8-e0fbcb00830c;"{""en-US"":""Namangan city independent city"",""ru-RU"":""Город Наманган"",""uz-Latn-UZ"":""Namangan shahri""}";"{""en-US"":""ZFR"",""ru-RU"":""ИСТ"",""uz-Latn-UZ"":""ZFB""}"
f8e8f92f-14c4-43d1-87c3-46500fe1c853;068d807b-8cb9-4b1c-8075-95939ecc454c;3;1735212;TRUE;2025-05-23 06:06:23;2025-05-23 06:06:23;00000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000;6874c35b-4ddc-5a91-9b9e-30366615b069;2ef44cc6-ed4d-4ea4-a398-d1b975e356b4;"{""en-US"":""Kegeyli district"",""ru-RU"":""Кегейлийский район"",""uz-Latn-UZ"":""Kegeyli tumani""}";"{""en-US"":""PSK"",""ru-RU"":""РКП"",""uz-Latn-UZ"":""NRB""}"
fd682774-27d2-4b00-8d1d-76859a6a0493;4e20206e-8a7a-4939-a151-87e31fa8d761;3;1710207;TRUE;2025-05-23 06:06:23;2025-05-23 06:06:23;00000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000;6874c35b-4ddc-5a91-9b9e-30366615b069;54bea8bc-7619-44fe-978e-28e31da9392e;"{""en-US"":""Guzar district"",""ru-RU"":""Гузарский район"",""uz-Latn-UZ"":""G‘uzor tumani""}";"{""en-US"":""KBR"",""ru-RU"":""КШК"",""uz-Latn-UZ"":""KGY""}"
feb72910-b457-4ac0-8c99-184390b00603;8b89dc72-97bb-41b3-ad6f-5462c79a9616;3;1724231;TRUE;2025-05-23 06:06:23;2025-05-23 06:06:23;00000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000;6874c35b-4ddc-5a91-9b9e-30366615b069;15fbca29-e982-453d-a434-f616f67d9c72;"{""en-US"":""Sirdarya district"",""ru-RU"":""Сырдарьинский район"",""uz-Latn-UZ"":""Sirdaryo tumani""}";"{""en-US"":""SHM"",""ru-RU"":""ЮНС"",""uz-Latn-UZ"":""CHQ""}"
ff3ff1f2-d7b2-4b1d-82fc-e23cc949d782;c4645385-7ff6-4910-8b91-588501be07be;3;1722223;TRUE;2025-05-23 06:06:23;2025-05-23 06:06:23;00000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000;6874c35b-4ddc-5a91-9b9e-30366615b069;d67ac9f7-a6d0-482e-b51c-5386ce996c39;"{""en-US"":""Sherabad district"",""ru-RU"":""Шерабадский район"",""uz-Latn-UZ"":""Sherobod tumani""}";"{""en-US"":""JLK"",""ru-RU"":""ЯКК"",""uz-Latn-UZ"":""SHE""}"
14a1a4d6-06c1-457f-81b5-119363b6475e;b17e8dbd-4ef5-450c-9412-83f126e2f9df;3;1727415;TRUE;2025-05-23 06:06:23;2025-05-23 06:06:23;00000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000;df998130-48eb-5c02-889c-c78048c374e6;0d7d01e1-cb48-4e24-acc9-1a96873d29b8;"{""en-US"":""Akhangaran city gorhokimiyat towns"",""ru-RU"":""Город Ахангаран"",""uz-Latn-UZ"":""Ohangaron tumani""}";"{""en-US"":""BKH"",""ru-RU"":""ДНГ"",""uz-Latn-UZ"":""BXR""}"
1688a54e-f13a-4747-bc02-805865e2ea64;b17e8dbd-4ef5-450c-9412-83f126e2f9df;3;1727212;TRUE;2025-05-23 06:06:23;2025-05-23 06:06:23;00000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000;6874c35b-4ddc-5a91-9b9e-30366615b069;c8be4e94-56ac-4fc6-b6b0-5589829db858;"{""en-US"":""Akhangaran district"",""ru-RU"":""Ахангаранский район"",""uz-Latn-UZ"":""Ohangaron tumani""}";"{""en-US"":""AHG"",""ru-RU"":""БЙС"",""uz-Latn-UZ"":""BGT""}"
1699fa96-e8b8-4083-bb22-8949f131db55;64166312-1062-41f5-828c-bc827c64593a;3;1730212;TRUE;2025-05-23 06:06:23;2025-05-23 06:06:23;00000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000;6874c35b-4ddc-5a91-9b9e-30366615b069;07a87245-9517-4651-80dc-b2a0279a122d;"{""en-US"":""Buvayda district"",""ru-RU"":""Букайдинский район"",""uz-Latn-UZ"":""Buvayda tumani""}";"{""en-US"":""BKA"",""ru-RU"":""БЛГ"",""uz-Latn-UZ"":""BKA""}"
190842f5-1f84-4968-9d17-99133ea9d7d8;b491723a-412f-4a51-b263-09d2e83027e1;3;1718224;TRUE;2025-05-23 06:06:23;2025-05-23 06:06:23;00000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000;6874c35b-4ddc-5a91-9b9e-30366615b069;99ba7f0b-8415-4593-bb2a-d8a3df1dbb7d;"{""en-US"":""Payarik district"",""ru-RU"":""Паярикский район"",""uz-Latn-UZ"":""Payariq tumani""}";"{""en-US"":""KHB"",""ru-RU"":""ЧЛЗ"",""uz-Latn-UZ"":""FRS""}"
19dba3c8-952a-45e7-906c-9a843c30e5a0;b17e8dbd-4ef5-450c-9412-83f126e2f9df;3;1727407;TRUE;2025-05-23 06:06:23;2025-05-23 06:06:23;00000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000;df998130-48eb-5c02-889c-c78048c374e6;edd79f13-5c75-4f44-9baa-d86240018b7e;"{""en-US"":""Angren city independent city"",""ru-RU"":""Город Ангрен"",""uz-Latn-UZ"":""Angren shahri""}";"{""en-US"":""AHG"",""ru-RU"":""БХР"",""uz-Latn-UZ"":""OHG""}"
19ec5af7-de35-495b-a1f7-359617e84196;b491723a-412f-4a51-b263-09d2e83027e1;3;1718230;TRUE;2025-05-23 06:06:23;2025-05-23 06:06:23;00000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000;6874c35b-4ddc-5a91-9b9e-30366615b069;242ab31e-a57a-4edc-a625-ac9a70b7d1ed;"{""en-US"":""Pakhtachi district"",""ru-RU"":""Пахтачинский район"",""uz-Latn-UZ"":""Paxtachi tumani""}";"{""en-US"":""KHR"",""ru-RU"":""ЧРТ"",""uz-Latn-UZ"":""UTP""}"
1a240652-73d0-4231-878c-12833654f8ea;86a7670c-a010-48fa-b5d2-f0aec5d877fe;3;1703202;TRUE;2025-05-23 06:06:23;2025-05-23 06:06:23;00000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000;6874c35b-4ddc-5a91-9b9e-30366615b069;b5f2017c-56b5-4482-a26a-80d2718885f6;"{""en-US"":""Altinkul district"",""ru-RU"":""Алтынкульский район"",""uz-Latn-UZ"":""Oltinko‘l tumani""}";"{""en-US"":""ALN"",""ru-RU"":""АЛН"",""uz-Latn-UZ"":""OTK""}"
1a9e7b26-9cc6-40fe-b868-5002208531a7;35c53524-c813-44fb-833c-9f506c9a3686;3;1733220;TRUE;2025-05-23 06:06:23;2025-05-23 06:06:23;00000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000;6874c35b-4ddc-5a91-9b9e-30366615b069;44381f47-1570-4bb0-908b-1562e07d51ff;"{""en-US"":""Khazarasp district"",""ru-RU"":""Хазараспский район"",""uz-Latn-UZ"":""Hazorasp tumani""}";"{""en-US"":""KHA"",""ru-RU"":""ХЗР"",""uz-Latn-UZ"":""XAZ""}"
1b0fa2db-5104-46e1-b04c-22a853d994ce;068d807b-8cb9-4b1c-8075-95939ecc454c;3;1735218;TRUE;2025-05-23 06:06:23;2025-05-23 06:06:23;00000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000;6874c35b-4ddc-5a91-9b9e-30366615b069;d4f98d07-3294-4794-85b7-57bd0ff0acb1;"{""en-US"":""Kanlikul district"",""ru-RU"":""Канлыкульский район"",""uz-Latn-UZ"":""Qanliko‘l tumani""}";"{""en-US"":""NSN"",""ru-RU"":""НРБ"",""uz-Latn-UZ"":""MBK""}"
1b6cd24d-ee3c-4544-b8ae-070325faa686;51e249d6-6740-426e-add7-72d8db9cd3c9;3;1712248;TRUE;2025-05-23 06:06:23;2025-05-23 06:06:23;00000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000;6874c35b-4ddc-5a91-9b9e-30366615b069;550c2ee0-8b5c-474e-9c4d-3fe2ac4a50c6;"{""en-US"":""Uchkuduk district"",""ru-RU"":""Учкудукский район"",""uz-Latn-UZ"":""Uchquduq tumani""}";"{""en-US"":""UCD"",""ru-RU"":""УЧК"",""uz-Latn-UZ"":""YKG""}"
1c4da376-479c-4726-afce-94c4bcd66744;c4645385-7ff6-4910-8b91-588501be07be;3;1722210;TRUE;2025-05-23 06:06:23;2025-05-23 06:06:23;00000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000;6874c35b-4ddc-5a91-9b9e-30366615b069;285037d7-0b13-4e74-a8dd-53bf641e5b32;"{""en-US"":""Denau district"",""ru-RU"":""Денауский район"",""uz-Latn-UZ"":""Denov tumani""}";"{""en-US"":""KYP"",""ru-RU"":""КРГ"",""uz-Latn-UZ"":""QSK""}"
2220e349-e599-412d-99eb-1a81fc773e81;b17e8dbd-4ef5-450c-9412-83f126e2f9df;3;1727237;TRUE;2025-05-23 06:06:23;2025-05-23 06:06:23;00000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000;6874c35b-4ddc-5a91-9b9e-30366615b069;9b6c1474-8c8c-4f05-b3db-833a8aa97b43;"{""en-US"":""Zangiata district"",""ru-RU"":""Зангиатинский район"",""uz-Latn-UZ"":""Zangiota tumani""}";"{""en-US"":""MZD"",""ru-RU"":""МУН"",""uz-Latn-UZ"":""QZT""}"
2320375d-f782-444c-aac5-1c0254147cd0;64166312-1062-41f5-828c-bc827c64593a;3;1730242;TRUE;2025-05-23 06:06:23;2025-05-23 06:06:23;00000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000;6874c35b-4ddc-5a91-9b9e-30366615b069;8a4fdf32-3e1f-44a1-9743-8d2bf04df4ff;"{""en-US"":""Yazyavan district"",""ru-RU"":""Языаванский район"",""uz-Latn-UZ"":""Yozyovon tumani""}";"{""en-US"":""HNK"",""ru-RU"":""НРФ"",""uz-Latn-UZ"":""YAZ""}"
2641d1d4-afc8-4903-8b46-7f7cd3a2299d;86a7670c-a010-48fa-b5d2-f0aec5d877fe;3;1703206;TRUE;2025-05-23 06:06:23;2025-05-23 06:06:23;00000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000;6874c35b-4ddc-5a91-9b9e-30366615b069;1533ce46-d255-4dd7-9ec5-32a88193dd9d;"{""en-US"":""Balikchi district"",""ru-RU"":""Балыкчинский район"",""uz-Latn-UZ"":""Baliqchi tumani""}";"{""en-US"":""BLC"",""ru-RU"":""БЯТ"",""uz-Latn-UZ"":""BDX""}"
271c867b-77f7-4639-b4ff-eb2dde70f8f7;35c53524-c813-44fb-833c-9f506c9a3686;3;1733233;TRUE;2025-05-23 06:06:23;2025-05-23 06:06:23;00000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000;6874c35b-4ddc-5a91-9b9e-30366615b069;75fb5ce1-3d31-4723-bb5e-45c4c789b3bc;"{""en-US"":""Yangiarik district"",""ru-RU"":""Янгиярикский район"",""uz-Latn-UZ"":""Yangiariq tumani""}";"{""en-US"":""SOH"",""ru-RU"":""АЛМ"",""uz-Latn-UZ"":""YAR""}"
273ed90d-2d33-4574-92a5-cb50f8d19032;068d807b-8cb9-4b1c-8075-95939ecc454c;3;1735209;TRUE;2025-05-23 06:06:23;2025-05-23 06:06:23;00000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000;6874c35b-4ddc-5a91-9b9e-30366615b069;5671003a-1777-4195-befe-eb0731c6f733;"{""en-US"":""Bozatau district"",""ru-RU"":""Бозатауский район"",""uz-Latn-UZ"":""Bozatau district""}";"{""en-US"":""BZU"",""ru-RU"":""БВД"",""uz-Latn-UZ"":""BOZ""}"
2751fe8b-b676-46b4-b2ab-6fa677ca07df;35c53524-c813-44fb-833c-9f506c9a3686;3;1733401;TRUE;2025-05-23 06:06:23;2025-05-23 06:06:23;00000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000;df998130-48eb-5c02-889c-c78048c374e6;c580dd8c-94a3-42fe-9b82-008b1440c5be;"{""en-US"":""Urgench city independent city"",""ru-RU"":""Город Ургенч"",""uz-Latn-UZ"":""Urganch shahri""}";"{""en-US"":""KNK"",""ru-RU"":""КРЗ"",""uz-Latn-UZ"":""QNL""}"
27a6ecfb-58a1-4be2-a6d8-8c67a41a421a;64166312-1062-41f5-828c-bc827c64593a;3;1730206;TRUE;2025-05-23 06:06:23;2025-05-23 06:06:23;00000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000;6874c35b-4ddc-5a91-9b9e-30366615b069;271fac6a-642d-476e-98c4-fc44d69d3d51;"{""en-US"":""Kushtepa district"",""ru-RU"":""Куштепинский район"",""uz-Latn-UZ"":""Qo‘shtepa tumani""}";"{""en-US"":""SYR"",""ru-RU"":""ТЛК"",""uz-Latn-UZ"":""QRK""}"
28ed7ced-fbce-4b96-a40b-739fd6b8f852;64166312-1062-41f5-828c-bc827c64593a;3;1730412;TRUE;2025-05-23 06:06:23;2025-05-23 06:06:23;00000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000;df998130-48eb-5c02-889c-c78048c374e6;64cc272b-d0e0-4d4e-af67-10f51daffa0a;"{""en-US"":""Margilan city independent city"",""ru-RU"":""Город Маргилан"",""uz-Latn-UZ"":""Marg‘ilon shahri""}";"{""en-US"":""ZGT"",""ru-RU"":""ЗФР"",""uz-Latn-UZ"":""ZGT""}"
29ef3ff8-be3e-4c5d-b98a-124884a0b701;9ab4a4c9-bcea-4c70-bd7a-62882e170ccf;3;1706246;TRUE;2025-05-23 06:06:23;2025-05-23 06:06:23;00000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000;6874c35b-4ddc-5a91-9b9e-30366615b069;05a4b48e-2593-46bf-beff-500802954398;"{""en-US"":""Jondor district"",""ru-RU"":""Жондорский район"",""uz-Latn-UZ"":""Jondor tumani""}";"{""en-US"":""MGB"",""ru-RU"":""МЗЛ"",""uz-Latn-UZ"":""QTP""}"
32ab1674-42d6-48f6-aba7-87f633071da3;6b9c1a37-6568-4e57-ad2f-5477ef539fcb;3;1708237;TRUE;2025-05-23 06:06:23;2025-05-23 06:06:23;00000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000;6874c35b-4ddc-5a91-9b9e-30366615b069;0437cc1b-8891-4014-a2cf-3b998848a3fe;"{""en-US"":""Yangiabad district"",""ru-RU"":""Янгиабадский район"",""uz-Latn-UZ"":""Yangiobod tumani""}";"{""en-US"":"""",""ru-RU"":"""",""uz-Latn-UZ"":""YGA""}"
32e216ac-5325-465f-9a5c-769f1e2db7c7;b17e8dbd-4ef5-450c-9412-83f126e2f9df;3;1727250;TRUE;2025-05-23 06:06:23;2025-05-23 06:06:23;00000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000;6874c35b-4ddc-5a91-9b9e-30366615b069;cb20ad68-5ed1-4111-ac81-0c2866a6bde3;"{""en-US"":""Pskent district"",""ru-RU"":""Пскентский район"",""uz-Latn-UZ"":""Piskent tumani""}";"{""en-US"":""CHT"",""ru-RU"":""ЧНЗ"",""uz-Latn-UZ"":""FRQ""}"
32ab72d7-09a3-4b5b-8fe0-6e770be0925a;35c53524-c813-44fb-833c-9f506c9a3686;3;1733226;TRUE;2025-05-23 06:06:23;2025-05-23 06:06:23;00000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000;6874c35b-4ddc-5a91-9b9e-30366615b069;4226d099-a535-45ad-bf03-f1c5807f68af;"{""en-US"":""Khiva district"",""ru-RU"":""Хивинский район"",""uz-Latn-UZ"":""Xiva tumani""}";"{""en-US"":""HIV"",""ru-RU"":""ХИВ"",""uz-Latn-UZ"":""XIT""}"
33445e34-718b-4aa4-8a23-fff176cc97ea;9ab4a4c9-bcea-4c70-bd7a-62882e170ccf;3;1706215;TRUE;2025-05-23 06:06:23;2025-05-23 06:06:23;00000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000;6874c35b-4ddc-5a91-9b9e-30366615b069;992537c8-824e-4b2e-b92b-c3a8434ef0bc;"{""en-US"":""Gijduvan district"",""ru-RU"":""Гиждуванский район"",""uz-Latn-UZ"":""G‘ijduvon tumani""}";"{""en-US"":""ANG"",""ru-RU"":""АХГ"",""uz-Latn-UZ"":""ANG""}"
